carat,x,y,z,labcol,labcut,labclar
0.3406670648958129,0.4996380101014699,0.43240293309072914,0.5342118740223709,0.1899104277792356,0.34565377723540697,0.0800667382173129
0.2824272590096134,0.35681345279875026,0.3461501119801516,0.4066860922549679,0.560760676573988,0.3009117127592486,-0.32047641152702927
-0.3688360715927076,-0.4626527196147025,-0.4572584188036414,-0.44223216671907617,-0.11994203809193,-0.18584676006315512,0.44309451785110743
0.5873212115313069,0.4529902631492049,0.4651152556165933,0.4621017426365285,0.04976132094580354,0.09057000579839143,-0.09645869276438994
0.389150318692195,0.4072968275018113,0.4218519956681411,0.3983714189094775,-0.5110497689741941,-0.17846747182424386,0.23019540666065602
-0.15602646841925227,-0.019428132344529076,0.008543784941223395,-0.026150792576299344,0.6850070691524978,-0.4355381990478684,0.5617768426999937
0.4103262593728398,0.4509972149560853,0.43589506776575493,0.4505690434462633,0.4070372173287868,-0.25880062347410476,0.0505948708369508
-0.3528648704908425,-0.3883322287811894,-0.37310500948832737,-0.3650471354558632,0.3494956252057176,-0.2222147800102772,0.5298028912346059
-0.12788745286887368,-0.08478502398984099,-0.11926283638167022,0.015784304739802225,-0.207426186936186,-0.9140567379427205,-0.28889130738473423
0.49505961042240476,0.47009306581396554,0.45519942898831567,0.47942477605782874,0.23657571666668653,-0.15041853758231646,-0.135203732891872
-0.38691118481575626,-0.39547784605297615,-0.41773469028593385,-0.400382468870447,0.12552605107095594,0.2284685164553377,-0.5395683116991911
0.09635299318231032,0.1575669450938715,0.12894325405366933,0.22472979502652526,-0.42747896270732555,-0.6929412178092668,-0.4856471147692126
-0.36771604754646336,-0.44562770839963056,-0.455869887518737,-0.4611134742272914,0.2914090212591616,0.15637399583068096,-0.36930450739155063
-0.3475196867669308,-0.34430194767955524,-0.3711253079187029,-0.3847100808255313,-0.6596397100433788,0.1944164511159403,0.04503434396447404
-0.35771121756866286,-0.4084146232681679,-0.42543186659446613,-0.42874231079140684,0.3081142609615955,0.16533825188662415,0.46707258836782906
-0.0862612811010872,0.019880067283989,0.03290888168953776,0.0059090389506215564,-0.17475394239108932,-0.2707762392427811,0.9419061264014134
-0.08834138866162047,-0.0030186042554746807,-0.02282284775561512,0.02875318355827077,-0.794077690916364,0.2340395282875673,-0.5527252293148397
-0.24538605749714287,-0.23498249618328423,-0.21735510334998337,-0.17638897944801632,-0.4169315761452122,0.6387664526577546,-0.4736645184332312
-0.41363879464979875,-0.3082154695516261,-0.33528099057441196,-0.39985780668986803,-0.6091960180793251,0.2930508919607596,0.06788188238137587
0.27113603542495807,0.3483195645610272,0.3264970693700945,0.39976752397516396,-0.6005286497209122,0.2888814949965552,-0.3076640122251738
0.19125326317332839,0.25790949358934473,0.28361963145835006,0.2556329130143885,-0.6913772999238424,0.20377051136669017,-0.4812396583040758
-0.2952119737552433,-0.30567621621524943,-0.28867260670773226,-0.28942514472443526,0.7418309974158386,-0.19568485895425153,0.25240317030247644
-0.4592495868542824,-0.3874019245182989,-0.35536306817027935,-0.3763442311054582,0.1986030288318556,-0.428299944992547,-0.3849774920773034
-0.18791819824746187,-0.09055572227428282,-0.0977782380871963,-0.23529525946165009,-0.30747685939238456,-0.8215827825021542,-0.34931601938139417
-0.4470235778141945,-0.3055623347468195,-0.33332513827873045,-0.41205704348434896,-0.30264710744364615,0.39577689910679587,-0.42150954918966566
0.2481413648891259,0.21953017659395357,0.20800115496163324,0.33270473053044347,0.39973006531265026,-0.6987360012033257,-0.2970847049587225
-0.35596241916976623,-0.4412170315828936,-0.4537003170425598,-0.43959299076107594,-0.29687897207782427,-0.16921352992354602,0.40343768936234564
-0.4473905030679011,-0.46112441306397683,-0.45572206811350513,-0.4589238524581053,0.1339910866498347,-0.28896022069332505,-0.2597319527429689
-0.26795505640773587,-0.08681058796443121,-0.05542326876979956,0.014695605119680655,0.3122619172876601,-0.673412499216226,-0.6052969609563761
-0.0005250211733501673,0.1252393724881259,0.09564011499474469,0.18453474265101635,0.6731636245436092,-0.4280079518901852,0.5520639897694315
0.22012337892439052,0.26023219533310393,0.27726931522650927,0.27689078995853783,-0.530221159689688,-0.18516245505301376,0.644095107021506
-0.26813833438378915,-0.22026926154540313,-0.19024177788857308,-0.20348462604741827,-0.563903830850729,0.2712632973733218,-0.6406356624558864
-0.3962825763325067,-0.43631709861482915,-0.43278248532265046,-0.4734128292801018,0.1028707957258837,0.18723394773876367,-0.44218567460225233
-0.32578888219632934,-0.42249519282560016,-0.41783355488480006,-0.3861392943324512,0.2581824207330865,-0.46685699093905697,-0.32719622506536566
-0.3650125596955907,-0.4299471986882541,-0.42440091624059106,-0.4828177170308757,0.49324916019007725,0.15522431742871448,0.03595593512077169
0.10089795480973901,0.10694958502373578,0.1266547468988439,0.20754854828770006,-0.6640129303528044,-0.6594751147150397,-0.20842976170880123
0.5295702003399452,0.40554998870471604,0.3880841995475733,0.4372700511480126,0.28880668080347394,0.2894622675328421,-0.21464496919814924
-0.33805913585677516,-0.40681502902984884,-0.4046359376392447,-0.4053308112830363,-0.10993366666976492,-0.1703390745851709,0.5925313770735413
-0.4759929940623755,-0.3927177830822922,-0.3379625212440781,-0.43876044930706054,0.2315410918032384,-0.49933295310818904,0.09761833618484266
-0.31542511491741126,-0.38421773692389316,-0.3848288553784524,-0.37135238364030493,0.6276004000841605,-0.16555239157963858,0.2135369527778681
-0.3107412736729268,-0.12133689213062451,-0.16286541024346973,-0.22844239874767922,-0.8069845606857894,0.38819614424455845,0.08992119023490731
-0.40460650178217794,-0.48630487012332957,-0.47649791137762637,-0.4893381125645083,-0.1342577423697764,-0.20802853469683968,0.2683246008478178
-0.368478535266696,-0.4885148923027427,-0.48125701054353714,-0.4799675170868691,-0.2961487278200241,-0.16879730910566887,0.21772239397815837
-0.23804575590486074,-0.17534722468824185,-0.19446719030394632,-0.17853924366460108,-0.1611634442552545,-0.24971815079965012,0.8686547119850109
0.3358864083424668,0.49262647898083484,0.4537718848574719,0.3504077363349534,-0.26060915903998705,0.34080314104069687,-0.36296150348007905
-0.3545731170918849,-0.4193525396084539,-0.41046250264225353,-0.3920498893072515,-0.5329041706697148,-0.1860994091728507,0.24003942419288926
0.31814592724894947,0.4330574442634738,0.3854360692260983,0.46622457123885175,0.1692826833182386,0.30810945767292974,0.4708821932040409
-0.3846764019985774,-0.4132417467421362,-0.4002807901094244,-0.4081528638131866,-0.43590434406050976,-0.24845448719807273,0.32046782045273375
0.27335272290989854,0.372033018806056,0.39998003714705455,0.3751238717261372,0.4018706146997233,-0.2555156167849879,-0.5092931878208111
0.2589107481902197,0.34363617498271065,0.36174423239752435,0.37282307944895066,-0.21094471409252447,0.2758560804750282,-0.6514823220422313
0.5282053430996756,0.4776389475723318,0.46212598500277935,0.4019028357615176,-0.31520469122233363,0.09290067973395957,-0.09894090262076748
0.5844660072515255,0.46182238092531613,0.456347431425339,0.44291576182797204,0.15875496716088353,0.08519004822036001,-0.0907289407286006
-0.34723112699956427,-0.39965537657534866,-0.4129677215693388,-0.4006133607050674,0.08817935886570807,-0.1901643432821757,-0.5871410765715006
0.15514053267411657,0.2933909462845435,0.2342708732089094,0.29761032664648435,0.6170200330964645,0.33110123930262414,0.50602042181029
0.11454539070057226,0.15194918676725308,0.16455750717781975,0.23568605666111447,-0.42327385352830016,-0.6861247572819921,-0.4808698056657435
0.06890270573138285,0.08329931396723521,0.047813089954655615,0.21300704682534316,-0.4989368552675933,-0.8168168832381766,-0.1566133505802504
-0.40073363643997867,-0.40950760904482536,-0.4343037920277815,-0.43133930947403715,0.11416749727238107,0.20779494381206523,-0.4907440585329929
-0.33529570121130264,-0.375498767175285,-0.36617836754566674,-0.38518927275349496,-0.5375036067515331,-0.1877056122849017,-0.37413443004103436
-0.32417005229807294,-0.27297347299875996,-0.25106063950257246,-0.22471727860413923,0.5834036201686376,-0.3709371384453377,0.47845147665931725
0.17029491373715291,0.2006483122605375,0.21967321460390857,0.30388443739383003,-0.6156132224716773,-0.6114061668857832,-0.193237377465502
-0.2990415900411627,-0.22619153772671557,-0.20997368650157988,-0.2279958277073648,-0.242888627072098,-0.37634898585714865,-0.7501380038997983
-0.27891255500139556,-0.2695367729759362,-0.2619967204922487,-0.2585227128125858,0.5382865694778532,-0.20071350937105073,-0.6197121076462531
-0.33013612861914454,-0.39337252821479757,-0.39100355667041636,-0.3934001218015587,-0.30400210832244967,0.46575111947380277,-0.3453684500765382
0.5257452844648787,0.4160449847700467,0.4394121427902225,0.43652712742737804,0.1737540737102528,0.2969530958978523,-0.22019964351677634
0.08628893522080382,0.14478818318502593,0.15624655488115002,0.1536216335987941,-0.6248336625748482,0.5865188282725504,-0.43492133500409497
0.14650240883583174,0.230759974820256,0.25239857241429,0.2761795551437481,0.14308103935343336,0.8294035723659975,-0.27735216334859597
0.22545868568997127,0.28071982849528815,0.3083015039491324,0.3515761586666193,0.4068966281082064,0.695403629089124,0.05057739554684586
0.42632393401391483,0.387935350400885,0.4026728263100079,0.40758563962058125,0.3896606764634339,0.390545200213838,0.18740761011982943
0.478315132993232,0.4607132800193747,0.4411292700014271,0.48159593490548536,0.25989875322071604,0.1394651626669835,0.21314393322486241
-0.4266979261082318,-0.501759857542941,-0.521147613267868,-0.4980957447778598,0.10172985690355972,0.18515733815948748,0.04288957650630174
-0.30588351312216205,-0.3839320821426766,-0.3797421185932863,-0.3688317371855471,0.23308990422079337,0.3983605518010606,0.5155273736977531
-0.06355534950296156,0.07707774435452368,0.049524256564100116,0.041711548599061885,-0.9119450453518888,0.26877872364357835,-0.28625419747959485
-0.11109805560784336,0.05500426323270696,0.07200340443894064,0.017126925540604864,-0.6118506967006325,-0.3487394726890747,-0.6951067805543327
0.3814709006291727,0.4382456190360891,0.4174937626305148,0.33653837006190085,-0.5623461772554861,0.16574100439380382,-0.1765171645994006
0.31018916824799875,0.42822820095514214,0.39998092925309486,0.4545643982303621,-0.22971606898347752,0.3004037085476273,0.45910553410435717
0.18391385921198075,0.2989029671933938,0.3161178823317578,0.2584943011958684,-0.664845479187021,-0.23217560994588196,-0.46277193547461726
0.17254186937763846,0.22484764642787494,0.21912514419951706,0.2474473767444977,0.3113949885869071,0.16709873440629822,-0.8279722097824879
-0.40367399791443315,-0.48518407455950224,-0.5071294251223661,-0.48254665284211884,0.09624067878198884,0.17516654842863322,0.2677061883235515
-0.3880213601626557,-0.4105422918041435,-0.42688091497635416,-0.3947493339473435,-0.4287108779397501,-0.24435439285269048,0.3151793335619025
-0.27604664194484874,-0.2979306566394644,-0.2948334353055283,-0.2666017314416919,-0.3049940296350874,0.4672708078218221,0.6047056900410945
-0.10897741065707148,0.03259253786124017,-0.009534578886039206,-0.01826514238556991,-0.19632738728824373,0.25674074735754215,-0.9392427122252305
0.20953612179265443,0.2883113376783076,0.3053051158739147,0.27486790212940054,0.10663832997643417,-0.2299722775208649,0.7999678912194788
0.28320466722931453,0.34741626931176617,0.3342279125853152,0.2817340868903087,0.6771488827001552,0.15075327560947857,-0.35603019473201825
0.24207958278835617,0.35008179341712153,0.33991774023874016,0.24880984093741995,-0.15166249836771664,0.6316600934380563,-0.468394939538462
-0.25841504895471384,-0.24415605500264267,-0.2271136528697748,-0.27268078572379506,0.08876505827717576,-0.5444151397799023,0.6658881145237237
0.5756354307016617,0.4502200265884136,0.4440777402206778,0.47177614708079363,0.16909943874652486,0.0907410306491609,-0.0966408373208579
0.4946294994128105,0.48888973975063355,0.4831151081924898,0.45293485523794746,0.08034004211389063,0.14622598318929309,0.22347646251315023
-0.39607964255022604,-0.4497654022179381,-0.43580391837552357,-0.4936028058835766,-0.37248045843719113,0.17917998040617206,-0.19082991689325166
0.2632664728991708,0.3084131593846862,0.3245451050516392,0.3438586294090749,-0.13830690099774534,0.5760352819425807,0.5109387049610264
0.13552488613562716,0.2486846494633181,0.2865161392179787,0.19378299709975663,0.14442652048315277,0.8372029765399058,-0.2799602804251752
-0.10264999930859246,-0.03693843129313678,-0.028450253926256573,0.06880695332638158,-0.5027259176764979,0.7702089970309353,0.3695936535574505
0.25451519682896273,0.2623519767587972,0.24781398288812403,0.3196648711917719,-0.2747653839419373,-0.44539328568295417,-0.654923552592759
-0.23946369331158768,-0.18909831809735636,-0.1785571782949609,-0.18645771433707983,0.11648424596210566,-0.2512056157024019,0.8738289189561507
0.3331539416051955,0.4481717525024193,0.4663241204305004,0.4146995410388813,-0.20098119784189702,-0.3114146219851642,0.4016766462548787
-0.0907641842420917,0.005209046934317078,-0.003274734134699874,-0.013695955303456334,0.8647318948495606,0.19251477629667305,-0.4546572737248432
0.2775771064919245,0.342613589388381,0.3316633566507496,0.28821357050225616,-0.5420124819977701,-0.53830840847112,-0.17013453699759573
0.3498626181537666,0.44307863896966115,0.4841565526492333,0.4801189411870007,0.1516454677991026,-0.32703300598559076,-0.2939536834939947
-0.25120397098320674,-0.23776306291650673,-0.2588003297389672,-0.23929432893599495,-0.38271028076831354,0.1841009885378194,0.7587921792918926
0.206401752829288,0.24319084137025526,0.22641487857309497,0.30432221059577746,-0.4571512072614461,0.7003855589217817,-0.2342086005139027
-0.045470181305641955,0.1461186228881444,0.21240494117206946,0.1201292477235388,0.26171652636726567,-0.5644081789993366,0.7279991639894072
0.314257114577309,0.45337184592491675,0.4668573344051985,0.40406054655805124,0.15326104595669915,-0.33051710207465695,0.4263158879468234
-0.1387551218762954,-0.00967550763481013,-0.040546619310971435,-0.001905983976200902,-0.6118043941791503,-0.34871308141909174,-0.6950541775307314
0.4787629612754153,0.47189330439338495,0.48924105533391654,0.3823358555842821,0.06509929036081676,0.37736365508486314,-0.12619022824842005
-0.3726003262538544,-0.45154686787630466,-0.46511418702543983,-0.42112943171322204,0.08705679733825812,0.5046456122864424,0.03670337581790282
0.12393254558787203,0.24494075817282565,0.26699683712570965,0.21208717769261437,0.8404802139163624,-0.31339391108294257,0.06126772122678007
-0.20751840023600432,-0.1559426220974617,-0.13935852186587563,-0.09151760343643837,-0.4822821952919836,-0.7817769782560268,-0.2470837574481327
-0.4253894007131489,-0.4673794614596939,-0.45439021949444974,-0.44002195605429945,-0.16466234211742212,-0.25513959303808664,0.32909057193613594
-0.2838076662476672,-0.2770665061152584,-0.2704106376287853,-0.33614293222677083,0.08499889322484573,0.49271647736427593,0.6376355048329797
-0.35252709796238507,-0.40587788234222627,-0.4009295782995711,-0.46278854335359676,-0.29401385325100204,0.4504484592166499,0.2161528785342391
-0.07951602716981337,-0.05106873241897087,-0.02580887390735846,0.004843830600112274,0.5952776616023061,0.5966289327507092,0.5292051091278699
-0.34081891678314136,-0.3978190063468724,-0.38947011213217125,-0.41697409902141724,0.08125528040551289,0.14789179783817305,0.6095520750447815
0.5660958454098891,0.4723381893780527,0.4659020633472807,0.401888973620175,0.25351229791154567,0.07977970684823932,-0.0849668294030747
-0.4089315869219333,-0.48002329486708134,-0.49526398173376135,-0.4638675872367311,-0.13851802057304036,-0.2146297140134479,0.27683910011031093
-0.32679307546315717,-0.4043630255361139,-0.39674521878883723,-0.3873295083041871,0.25897822765800554,-0.16466240415055622,0.5727848488150878
0.013651430486496014,0.12786360807221436,0.13364460372752798,0.1628017603491063,0.5585330968356609,-0.3551240710630927,-0.7078325485515012
0.556043294830174,0.4773741582103801,0.4727318581871494,0.422751642997648,-0.20163380594491273,0.09699499820746572,-0.10330142577889352
-0.22112309221328239,-0.12354967288456108,-0.10735910266072897,-0.21843612570593485,-0.17106151507277645,-0.7538099830329773,-0.5283069240729741
-0.49865726489371426,-0.42064443741383567,-0.4569526029595319,-0.395947395080995,0.2156449259655488,0.3924928402999021,0.0909164706597709
-0.10881706680242284,-0.049086970240559004,-0.00392607465236883,-0.023882722768091627,-0.7831056481804579,-0.27347411873912686,-0.5450880359940483
-0.3430933886737649,-0.2993543095568111,-0.282991603309494,-0.3080849720826003,0.45297328716764007,-0.2880074945122448,-0.5740559298958815
0.11845083226699674,0.14320008136044574,0.16360341334423614,0.2108799964610721,0.13889325297317778,-0.8518621088014429,0.38634996976212954
0.09489088924524176,0.1673134895562753,0.17997439717056504,0.2082236915672394,0.909656555023393,-0.23995494295418407,0.04691058770447515
-0.37736364491677665,-0.4139945627832504,-0.41047084392089306,-0.43157134684409176,-0.1394372534845568,-0.21605403913803697,0.515114496852787
-0.3804031324865259,-0.47393015654508297,-0.47159849121487074,-0.46656199768098117,0.08887989644205381,-0.19167509670410923,-0.38204639800330736
0.48752758515943856,0.4536211554840149,0.43582157556194406,0.4621735335703501,-0.11176519806433508,0.14615729815357947,-0.34517599112024056
-0.446006780189724,-0.47662892649037486,-0.504986434060565,-0.46906915696552676,0.13023983189654487,-0.28087040346376346,0.05490945730504883
-0.25160128060333986,-0.22015196570038756,-0.21062991068615583,-0.21898750552770252,0.6292873929770743,0.6307158656933103,0.0458725903668724
-0.3101266599909669,-0.34666529254103295,-0.33631678283074845,-0.3126554867452104,-0.3514266994197869,0.5384086958177922,-0.3992462261656043
0.3032405150739095,0.5122004304804356,0.4626968319795365,0.3844244957796606,-0.24706190917396617,0.32308716619234296,-0.344093670141049
0.12701040359185423,0.21337427578093607,0.22884915140722017,0.23736608008805393,0.4590903318050348,0.7846048867528389,0.05706509147394838
-0.31752151312225435,-0.3755317210741352,-0.37606317572530645,-0.37382048917030236,-0.1075545467595482,0.44795460833767653,-0.5145477949150224
0.02533404923065739,0.08396810673993459,0.05594713392856968,0.1752419775549508,0.1503972648197913,-0.922418680712286,-0.29153413301984
-0.07893383987544149,0.0014805516281647267,0.01327815591468484,0.018929854314729714,-0.43471260281566465,-0.24777522473167324,0.8618961648846815
-0.07314892083261387,0.07215372609134571,0.09445293175825034,0.13481950170218374,-0.8026161061691186,0.38609471965442976,-0.41119785311707846
-0.04167762818405845,0.08066371750093254,0.0980911683988919,0.005688069462142108,0.6990295425230103,0.7006163288474798,0.05095652036949115
-0.44743531191998254,-0.47578841065289534,-0.5097656231706057,-0.4826279338281263,0.13400450666376157,0.2439000556027439,0.05649665413560128
-0.38751569995776525,-0.3987433859974697,-0.38468338713179684,-0.43337204116691863,-0.1702555649536521,0.2226461707240307,-0.5258178251765351
-0.4060108264568711,-0.4801877609325192,-0.4953463571141671,-0.47799962988998723,0.09881312910808959,-0.21309673880838564,0.2748617994452489
0.5850434275436893,0.4577874408804609,0.45025754942942015,0.47285405383850904,0.04817173841293597,-0.1038853890286013,-0.09337740291421677
0.2667427512659827,0.3317406626238514,0.36036099707440705,0.4007868633752432,0.504361866302514,-0.32068115616616444,0.4136290406174264
0.1659686046305436,0.20977484850663455,0.19371465831879822,0.2657059694250089,-0.1287725177486365,-0.5674567384599392,0.6940708845820013
-0.3559740617862148,-0.35965638341088624,-0.37587166834574676,-0.3479789205013856,-0.4369657921884755,0.2102003482571984,-0.49642484131895703
0.5312039105564116,0.4635520079950238,0.4553474374956208,0.4223092978899522,0.2968820641013824,0.09342806734674701,0.14278566322281483
0.1582033627062685,0.29243786872655286,0.31364679670250584,0.32531958369804864,0.6292014240923104,-0.40005609785394974,-0.35959050437124357
0.26362033551326297,0.2818588816276638,0.3194781007630811,0.3488334753989341,-0.4168744264923592,0.6386788956505327,-0.21357392142458714
0.18894292612585453,0.20817362529107153,0.23596359307784645,0.2900894428790895,-0.39852521401077684,-0.646007338876688,-0.45275355568696407
0.352978403993424,0.43342636360596587,0.40734328602236386,0.3782529229270977,-0.4883402451584631,-0.27834162894275877,-0.2501874294029136
0.49129175614494286,0.4809305212481718,0.4754130287972003,0.46969791909951597,0.07764030830678308,-0.16743621672131215,0.21596679553931078
-0.26680620065507,-0.2418471486143173,-0.2571721488791693,-0.1779011449835914,-0.16058744662529117,-0.7076543216890094,-0.4959587779591825
-0.07696917923336836,0.010955275914253658,0.03822810076981231,0.04367649471064646,0.434043667557546,-0.27597174655442896,-0.8520753448234497
0.3206607796709194,0.3954276325448263,0.3861589132070619,0.3483374090929171,-0.14504177545461597,-0.639149830094758,-0.20200587377801948
